model,accuracy,precision,recall,f1,f2,mcc
GNB,0.9666666666666667,0.9715517241379311,0.97,0.9698809887091852,0.9697404238771145,0.9407749312478345
RF,0.9555555555555555,0.9627118644067797,0.96,0.9597715218278253,0.9595355098201398,0.9215969109594601
SVM,0.9616161616161616,0.9608992372541149,0.96,0.9600644122383253,0.9599328718271449,0.9202625292143417
LGB,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
LDA,0.8979591836734694,0.9163934426229509,0.9,0.8987824675324674,0.8973504616619832,0.8157450254033987
LR,0.9489795918367347,0.9544642857142857,0.95,0.9498241382775601,0.9493589743589743,0.9043142465756949
GNB,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
RF,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
SVM,0.9493797519007603,0.9515700483091788,0.95,0.9499248120300752,0.9497645589083221,0.9014690652815032
LGB,0.9431818181818181,0.9540983606557377,0.95,0.9495623519719905,0.9492452060383516,0.9020592437776189
LDA,0.9318181818181819,0.9458064516129032,0.94,0.939330301777594,0.9389059538592249,0.8832092906137214
LR,0.9772727272727273,0.9806896551724138,0.98,0.9799428804569564,0.9798815798035005,0.9600156738532383
GNB,0.9545454545454546,0.9626666666666667,0.96,0.959737274220033,0.9595200834637455,0.9211323729436766
RF,0.9545454545454546,0.9626666666666667,0.96,0.959737274220033,0.9595200834637455,0.9211323729436766
SVM,0.9569805194805194,0.9605582922824303,0.96,0.9598857609139128,0.9598607586700502,0.9191986809173013
LGB,0.8723404255319149,0.9021538461538461,0.88,0.8773212071103762,0.8758737919088246,0.7792312296930667
LDA,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
LR,0.9361702127659575,0.9461016949152543,0.94,0.9395616883116883,0.9390080407354291,0.8852275638978949
GNB,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
RF,0.8723404255319149,0.9021538461538461,0.88,0.8773212071103762,0.8758737919088246,0.7792312296930667
SVM,0.9373745483741469,0.942578539371685,0.94,0.9397575757575757,0.9395403852652923,0.8818581051340337
LGB,0.8848484848484848,0.8869147659063625,0.88,0.8802884615384616,0.8793511321392361,0.7659920289562161
LDA,0.9090909090909092,0.9181818181818181,0.9,0.9,0.897832195905259,0.8181818181818182
LR,0.895959595959596,0.899198717948718,0.89,0.8902312080872786,0.8890407874420998,0.7885807643226037
GNB,0.8484848484848485,0.856969696969697,0.84,0.84,0.8379767161782417,0.696969696969697
RF,0.8848484848484848,0.8869147659063625,0.88,0.8802884615384616,0.8793511321392361,0.7659920289562161
SVM,0.9232323232323232,0.9233293317326932,0.92,0.9201926936973104,0.9197215552941554,0.8423901840752088
LGB,0.9047619047619048,0.9093877551020408,0.88,0.8820563035495717,0.8776599487359903,0.7818395491792646
LDA,0.9206349206349207,0.9212765957446808,0.9,0.9016420361247947,0.8984026902059687,0.8138035745933652
LR,0.9523809523809523,0.9483720930232558,0.94,0.9407499999999999,0.9394449245158338,0.8823355697158679
GNB,0.9047619047619048,0.9093877551020408,0.88,0.8820563035495717,0.8776599487359903,0.7818395491792646
RF,0.9126984126984127,0.9152083333333334,0.89,0.8918567774936063,0.8880504833512353,0.7976486609049038
SVM,0.9253539253539254,0.9244977263331955,0.92,0.920739806641446,0.9199237823032036,0.8350906924614013
LGB,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
LDA,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
LR,0.9361702127659575,0.9461016949152543,0.94,0.9395616883116883,0.9390080407354291,0.8852275638978949
GNB,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
RF,0.9468085106382979,0.9543103448275864,0.95,0.9497216317441037,0.9493156199677938,0.9036487543102931
SVM,0.9385788839823364,0.9405656565656565,0.94,0.9399033816425121,0.9398707624053624,0.8799884579139329
LGB,0.938301282051282,0.9426623376623376,0.94,0.9398067632850241,0.9395608628659476,0.8822764263393829
LDA,0.9479166666666667,0.9543859649122807,0.95,0.9497731626171992,0.9493376154154959,0.9040196137188088
LR,0.9583333333333333,0.9628571428571427,0.96,0.9598711755233496,0.9595788392398561,0.9225998461903602
GNB,0.9487179487179487,0.9515151515151515,0.95,0.9498944829665361,0.9497521297588679,0.9012351592258327
RF,0.938301282051282,0.9426623376623376,0.94,0.9398067632850241,0.9395608628659476,0.8822764263393829
SVM,0.96875,0.9716363636363635,0.97,0.9699366897799218,0.9697646435962843,0.9414688716912717
LGB,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
LDA,0.9607843137254901,0.9630188679245283,0.96,0.959967987194878,0.9596185538968623,0.9230472784258653
LR,0.970188075230092,0.9702,0.97,0.97000300030003,0.9699779143460725,0.9401880564188067
GNB,0.9411764705882353,0.9465454545454546,0.94,0.9398557692307692,0.9391302260836173,0.886620694933573
RF,0.9313725490196079,0.93875,0.93,0.9297543859649123,0.9288082437275986,0.8688509427884128
SVM,0.9199679871948779,0.92,0.92,0.92,0.92,0.8399359743897559
LGB,0.8877551020408163,0.9095161290322581,0.89,0.8883999593123793,0.8867730222993382,0.7986987442100015
LDA,0.9183673469387755,0.9308474576271186,0.92,0.9193535353535353,0.9183263544624666,0.8504581954248784
LR,0.9183673469387755,0.9308474576271186,0.92,0.9193535353535353,0.9183263544624666,0.8504581954248784
GNB,0.8571428571428572,0.8901538461538462,0.86,0.8567816091954024,0.8546693702827531,0.7486251134176307
RF,0.8571428571428572,0.8901538461538462,0.86,0.8567816091954024,0.8546693702827531,0.7486251134176307
SVM,0.9391756702681072,0.9427474747474747,0.94,0.9398554797270173,0.9395808968423076,0.8825997394009945
LGB,0.9285714285714286,0.945625,0.94,0.9391677175283732,0.9388314785373609,0.8813544770895048
LDA,0.9404761904761905,0.9539682539682539,0.95,0.949450779370227,0.9491938817693262,0.9005751080955101
LR,0.9232348111658457,0.930920554854981,0.93,0.92958605664488,0.9296285304446752,0.8565501548781319
GNB,0.9047619047619048,0.9296969696969697,0.92,0.9183701188455009,0.9178948767359958,0.8434451442741913
RF,0.9166666666666667,0.9375384615384615,0.93,0.9288100517368809,0.9283989318472077,0.8623164985025762
SVM,0.9092775041050903,0.9104610363117095,0.91,0.91013810741688,0.9100329621673034,0.8160464059019659
LGB,0.8596048759983186,0.8680432172869148,0.84,0.8419393939393939,0.8377998713953605,0.701729380827157
LDA,0.8934426229508197,0.9025,0.87,0.8715334207077327,0.8669948630136985,0.7682212795973757
LR,0.9134089953762085,0.9138097149739061,0.9,0.9011423908608731,0.8990313645486059,0.8080165852327799
GNB,0.8596048759983186,0.8680432172869148,0.84,0.8419393939393939,0.8377998713953605,0.701729380827157
RF,0.867801597309794,0.8741999999999999,0.85,0.8518372304889159,0.8482019021200713,0.7175808220916384
SVM,0.87494745691467,0.8766558441558442,0.87,0.8711378848728246,0.8699166666666668,0.7368469280674323
LGB,0.9565217391304348,0.9627586206896552,0.96,0.9598051948051949,0.9595504166397519,0.9219950989667682
LDA,0.9239130434782609,0.9380327868852458,0.93,0.9292480818414321,0.9285959430800861,0.8663339822384801
LR,0.9597423510466989,0.96,0.96,0.96,0.96,0.9194847020933977
GNB,0.9456521739130435,0.9542372881355932,0.95,0.9496694130810701,0.9492929292929293,0.9031999120134834
RF,0.9565217391304348,0.9627586206896552,0.96,0.9598051948051949,0.9595504166397519,0.9219950989667682
SVM,0.9488727858293076,0.9501010101010101,0.95,0.9499546325234399,0.94995891006945,0.8993763551492221
LGB,0.9113645458183273,0.918409090909091,0.91,0.9096842105263159,0.9088037634408601,0.8285517339392285
LDA,0.9509803921568627,0.9546296296296296,0.95,0.9499249324391953,0.9494,0.9046799969476884
LR,0.9607843137254901,0.9630188679245283,0.96,0.959967987194878,0.9596185538968623,0.9230472784258653
GNB,0.881952781112445,0.8962050434063663,0.88,0.8790338164251207,0.8775030012004802,0.7764345743979402
RF,0.9015606242496998,0.9107711138310893,0.9,0.8995182657567241,0.8984253732537485,0.8109472189841264
SVM,0.959983993597439,0.96,0.96,0.96,0.96,0.9199679871948779
LGB,0.9509803921568627,0.9546296296296296,0.95,0.9499249324391953,0.9494,0.9046799969476884
LDA,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
LR,0.9113645458183273,0.918409090909091,0.91,0.9096842105263159,0.9088037634408601,0.8285517339392285
GNB,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
RF,0.9411764705882353,0.9465454545454546,0.94,0.9398557692307692,0.9391302260836173,0.886620694933573
SVM,0.940376150460184,0.940752300920368,0.94,0.94,0.9399097470035684,0.8807523009203682
LGB,0.95,0.9625,0.96,0.9595925297113752,0.9594522019334051,0.9185586535436917
LDA,0.975,0.9806451612903225,0.98,0.9799075241698192,0.979864873904609,0.9588299321097967
LR,0.9708333333333333,0.9703183133526251,0.97,0.9700591347650172,0.9699995008236411,0.9379612227270763
GNB,0.95,0.9625,0.96,0.9595925297113752,0.9594522019334051,0.9185586535436917
RF,0.95,0.9625,0.96,0.9595925297113752,0.9594522019334051,0.9185586535436917
SVM,0.9416666666666667,0.9412151067323481,0.94,0.9402232327408021,0.9399960130241212,0.8767819450076552
LGB,0.8999999999999999,0.9105090311986863,0.9,0.8993558776167473,0.8983599205586521,0.8104408984731077
LDA,0.96,0.962962962962963,0.96,0.9599358974358975,0.9596056590487165,0.9229582069908971
LR,0.97,0.9716981132075472,0.97,0.9699729756781104,0.9697796482693508,0.9416965821485117
GNB,0.9199999999999999,0.9261363636363638,0.92,0.9197109594540345,0.9190893954918034,0.8461141122266493
RF,0.8999999999999999,0.9105090311986863,0.9,0.8993558776167473,0.8983599205586521,0.8104408984731077
SVM,0.95,0.9501800720288114,0.95,0.94999499949995,0.9499751996031937,0.9001800540180064
LGB,0.9117647058823529,0.9239655172413793,0.91,0.9094302080192945,0.9080036489341271,0.8341105233190393
LDA,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
LR,0.9705882352941176,0.9717307692307692,0.97,0.96999099909991,0.969786866359447,0.9417419115948374
GNB,0.9019607843137255,0.9169491525423729,0.9,0.899194847020934,0.8975190076030413,0.8171068936435106
RF,0.9117647058823529,0.9239655172413793,0.91,0.9094302080192945,0.9080036489341271,0.8341105233190393
SVM,0.9799919967987194,0.98,0.98,0.98,0.98,0.959983993597439
LGB,0.844551282051282,0.862,0.84,0.8384541062801932,0.8364823348694316,0.7027494842451595
LDA,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
LR,0.922275641025641,0.9264734299516908,0.92,0.9199039615846338,0.9191665066256962,0.8465888031839128
GNB,0.844551282051282,0.862,0.84,0.8384541062801932,0.8364823348694316,0.7027494842451595
RF,0.8349358974358975,0.8553005464480873,0.83,0.8279947575360418,0.8258373205741626,0.6861463565634681
SVM,0.9318910256410255,0.9345965475712567,0.93,0.92996499649965,0.9294277711084433,0.8646485196023079
LGB,0.95,0.9501800720288114,0.95,0.94999499949995,0.9499751996031937,0.9001800540180064
LDA,0.94,0.9464285714285714,0.94,0.9397832195905259,0.9391009221311475,0.8864052604279183
LR,0.94,0.9464285714285714,0.94,0.9397832195905259,0.9391009221311475,0.8864052604279183
GNB,0.8899999999999999,0.8977968176254589,0.89,0.889458345894885,0.8887367696273878,0.7877582341656074
RF,0.94,0.9407051282051282,0.94,0.9399759903961583,0.9399001536098309,0.8807048459279792
SVM,0.98,0.98,0.98,0.98,0.98,0.96
LGB,0.89,0.9098360655737704,0.89,0.8886526976414618,0.8868769938601132,0.7995900589021114
LDA,0.9099999999999999,0.9237288135593221,0.91,0.9092650468797259,0.9079366859449846,0.8336157713463008
LR,0.9099999999999999,0.9141414141414141,0.91,0.9097744360902256,0.9093637454981993,0.8241310085125538
GNB,0.9,0.9166666666666667,0.9,0.898989898989899,0.8974358974358975,0.8164965809277261
RF,0.9,0.9166666666666667,0.9,0.898989898989899,0.8974358974358975,0.8164965809277261
SVM,0.87,0.8701480592236895,0.87,0.8699869986998701,0.8699739195827132,0.7401480444148052
LGB,0.9047619047619048,0.9296969696969697,0.92,0.9183701188455009,0.9178948767359958,0.8434451442741913
LDA,0.9404761904761905,0.9539682539682539,0.95,0.949450779370227,0.9491938817693262,0.9005751080955101
LR,0.9708538587848933,0.9702896776825786,0.97,0.9700460358056265,0.9699945883008906,0.9388216926474974
GNB,0.9166666666666667,0.9375384615384615,0.93,0.9288100517368809,0.9283989318472077,0.8623164985025762
RF,0.9285714285714286,0.945625,0.94,0.9391677175283732,0.9388314785373609,0.8813544770895048
SVM,0.9417077175697866,0.941103896103896,0.94,0.9401713586291309,0.9399764150943396,0.8783816879813642
LGB,0.9243156199677939,0.926826923076923,0.92,0.920096038415366,0.9192411402157166,0.8465888031839128
LDA,0.8796296296296297,0.8986440677966101,0.87,0.8691528822055138,0.8661302461129526,0.7693925176411155
LR,0.8872785829307568,0.8973701298701299,0.88,0.8797599039615847,0.8777884615384616,0.7776943077650598
GNB,0.8409822866344605,0.8654981084489282,0.83,0.8282062104311124,0.8248019207683073,0.6968517406989484
RF,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
SVM,0.9412238325281803,0.9408974358974359,0.94,0.9400722601364913,0.9399382398353063,0.8803238408819435
LGB,0.8691608102521703,0.8808776167471819,0.85,0.8509774436090225,0.8468914698418896,0.7285975803324668
LDA,0.9406779661016949,0.9402083333333333,0.93,0.9305456017815569,0.9291011530398323,0.8676548039151643
LR,0.9369574204216619,0.9355958132045089,0.93,0.9304628216865019,0.9296141215106732,0.8624049747048347
GNB,0.8691608102521703,0.8808776167471819,0.85,0.8509774436090225,0.8468914698418896,0.7285975803324668
RF,0.8691608102521703,0.8808776167471819,0.85,0.8509774436090225,0.8468914698418896,0.7285975803324668
SVM,0.9539065729640347,0.9521915584415583,0.95,0.9502301790281331,0.9498814541622761,0.8994852578458399
LGB,0.9239130434782609,0.9380327868852458,0.93,0.9292480818414321,0.9285959430800861,0.8663339822384801
LDA,0.9456521739130435,0.9542372881355932,0.95,0.9496694130810701,0.9492929292929293,0.9031999120134834
LR,0.9472624798711755,0.95140758873929,0.95,0.949832979046462,0.9497264849687757,0.9005267193794991
GNB,0.9130434782608696,0.9303225806451613,0.92,0.9189490968801315,0.9181541253483699,0.8482305648608138
RF,0.9239130434782609,0.9380327868852458,0.93,0.9292480818414321,0.9285959430800861,0.8663339822384801
SVM,0.9380032206119162,0.9405194805194806,0.94,0.939878787878788,0.939860681114551,0.8795544769733733
LGB,0.9126984126984127,0.9152083333333334,0.89,0.8918567774936063,0.8880504833512353,0.7976486609049038
LDA,0.9206349206349207,0.9212765957446808,0.9,0.9016420361247947,0.8984026902059687,0.8138035745933652
LR,0.9365079365079365,0.9342222222222222,0.92,0.9211905746176106,0.9189954599922365,0.8472384854020647
GNB,0.9047619047619048,0.9093877551020408,0.88,0.8820563035495717,0.8776599487359903,0.7818395491792646
RF,0.9206349206349207,0.9212765957446808,0.9,0.9016420361247947,0.8984026902059687,0.8138035745933652
SVM,0.9309309309309309,0.9287148102815178,0.92,0.921,0.9195648858842068,0.8404988902603976
LGB,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
LDA,0.9361702127659575,0.9461016949152543,0.94,0.9395616883116883,0.9390080407354291,0.8852275638978949
LR,0.9492171818546769,0.9501207729468599,0.95,0.949964827655512,0.9499630486472591,0.8996993830517732
GNB,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
RF,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
SVM,0.9197109594540345,0.92,0.92,0.92,0.92,0.839421918908069
LGB,0.9293717486994798,0.9314734299516908,0.93,0.9298947368421053,0.9297568710359408,0.8613324194541878
LDA,0.9591836734693877,0.9629090909090908,0.96,0.9599036531513448,0.9595924317916018,0.9228092947267801
LR,0.949779911964786,0.9501602564102564,0.95,0.9499849864878391,0.9499711834016393,0.9001002624426847
GNB,0.8885554221688676,0.8975287356321838,0.89,0.8893013408609738,0.888673102828918,0.7870955472719021
RF,0.9089635854341737,0.9139772727272728,0.91,0.9096834488996081,0.9093269230769231,0.8237158288773264
SVM,0.970188075230092,0.9702,0.97,0.97000300030003,0.9699779143460725,0.9401880564188067
LGB,0.9361702127659575,0.9461016949152543,0.94,0.9395616883116883,0.9390080407354291,0.8852275638978949
LDA,0.8936170212765957,0.915873015873016,0.9,0.8983579638752053,0.8971717171717171,0.8138035745933652
LR,0.9066639903653151,0.9136535303776683,0.91,0.9094989371393867,0.9092512077294685,0.8224583900416235
GNB,0.9042553191489362,0.9230645161290323,0.91,0.9087570332480819,0.9077239842387442,0.8313520258007555
RF,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
SVM,0.9492171818546769,0.9501207729468599,0.95,0.949964827655512,0.9499630486472591,0.8996993830517732
LGB,0.9603841536614646,0.9607683073229292,0.96,0.96,0.9599078267270487,0.9207683073229291
LDA,0.9607843137254901,0.9630188679245283,0.96,0.959967987194878,0.9596185538968623,0.9230472784258653
LR,0.9803921568627452,0.9807843137254902,0.98,0.98,0.9799059064505289,0.9607843137254902
GNB,0.9407763105242097,0.9429225210758732,0.94,0.939951980792317,0.9396198339173426,0.8829670665966918
RF,0.9505802320928372,0.9516826923076923,0.95,0.94998499849985,0.9497887864823349,0.9017018643331521
SVM,0.9897959183673469,0.9901923076923077,0.99,0.9899969972975677,0.9899750256147541,0.9801803569660552
LGB,0.887987012987013,0.892051282051282,0.88,0.8803846153846153,0.8787925696594427,0.7709837875506855
LDA,0.9285714285714286,0.9323076923076923,0.92,0.9202564102564103,0.9186790505675954,0.8516306272526402
LR,0.9415584415584416,0.9409983896940417,0.94,0.9401212121212121,0.9399572234104607,0.8795544769733733
GNB,0.887987012987013,0.892051282051282,0.88,0.8803846153846153,0.8787925696594427,0.7709837875506855
RF,0.887987012987013,0.892051282051282,0.88,0.8803846153846153,0.8787925696594427,0.7709837875506855
SVM,0.9415584415584416,0.9409983896940417,0.94,0.9401212121212121,0.9399572234104607,0.8795544769733733
LGB,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
LDA,0.9285714285714286,0.9384482758620689,0.93,0.9295553987297107,0.9287269869779974,0.8681558508014492
LR,0.9489795918367347,0.9544642857142857,0.95,0.9498241382775601,0.9493589743589743,0.9043142465756949
GNB,0.8677470988395357,0.8883955857385399,0.87,0.8681090428237209,0.8667164706638392,0.7574862187089694
RF,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
SVM,0.9697879151660664,0.970176282051282,0.97,0.9699909918927034,0.9699731045081967,0.94014030970437
LGB,0.9343434343434343,0.935,0.93,0.9301754385964912,0.9295088566827698,0.8643325211229224
LDA,0.9454545454545454,0.9470588235294117,0.94,0.9401442307692307,0.9392410563414282,0.886620694933573
LR,0.9323232323232323,0.9319711538461539,0.93,0.9301477238468496,0.9298568111455109,0.8610014467603938
GNB,0.9252525252525252,0.9270108043217288,0.92,0.9201923076923078,0.9192777482740309,0.8464111396077874
RF,0.9343434343434343,0.935,0.93,0.9301754385964912,0.9295088566827698,0.8643325211229224
SVM,0.9323232323232323,0.9319711538461539,0.93,0.9301477238468496,0.9298568111455109,0.8610014467603938
LGB,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
LDA,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
LR,0.9697879151660664,0.970176282051282,0.97,0.9699909918927034,0.9699731045081967,0.94014030970437
GNB,0.9391756702681072,0.9427474747474747,0.94,0.9398554797270173,0.9395808968423076,0.8825997394009945
RF,0.9187675070028011,0.9259730722154222,0.92,0.9196135265700482,0.91904968018083,0.8456963275205662
SVM,0.949779911964786,0.9501602564102564,0.95,0.9499849864878391,0.9499711834016393,0.9001002624426847
LGB,0.9267362505018065,0.9339819376026273,0.93,0.9296102844417452,0.9292834138486312,0.8630535721759582
LDA,0.9148936170212766,0.9304918032786885,0.92,0.9190860873113016,0.9182133578609349,0.8490952118333278
LR,0.9361702127659575,0.9461016949152543,0.94,0.9395616883116883,0.9390080407354291,0.8852275638978949
GNB,0.8735447611401044,0.8947576147576148,0.88,0.8780295566502463,0.8770909090909091,0.7723041572250141
RF,0.9054596547571256,0.9175833333333333,0.91,0.9091669209642967,0.9085913312693498,0.8261499574378097
SVM,0.9373745483741469,0.942578539371685,0.94,0.9397575757575757,0.9395403852652923,0.8818581051340337
LGB,0.9097639055622249,0.9101282051282051,0.91,0.9099729756781103,0.9099673411885246,0.8200201679193142
LDA,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
LR,0.9595838335334134,0.9607065435568046,0.96,0.9599679487179488,0.959894957646795,0.9206424657161149
GNB,0.8689475790316126,0.8734902597402597,0.87,0.869542759521656,0.8692948717948719,0.7431174111789578
RF,0.8893557422969187,0.8912801932367149,0.89,0.8898345864661654,0.8897414952911781,0.7810591277995571
SVM,0.9697879151660664,0.970176282051282,0.97,0.9699909918927034,0.9699731045081967,0.94014030970437
LGB,0.9299999999999999,0.9385964912280701,0.93,0.9296553110240177,0.9287681542329186,0.8685539504902852
LDA,0.95,0.9545454545454546,0.95,0.9498746867167918,0.9493797519007603,0.9045340337332908
LR,0.96,0.9607371794871794,0.96,0.959983993597439,0.9599014336917563,0.9207368843792509
GNB,0.94,0.9464285714285714,0.94,0.9397832195905259,0.9391009221311475,0.8864052604279183
RF,0.94,0.9464285714285714,0.94,0.9397832195905259,0.9391009221311475,0.8864052604279183
SVM,0.95,0.9501800720288114,0.95,0.94999499949995,0.9499751996031937,0.9001800540180064
LGB,0.8615446178471389,0.8698572011423908,0.86,0.859325572059414,0.8584100110415901,0.7301353386668242
LDA,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
LR,0.9407763105242097,0.9429225210758732,0.94,0.939951980792317,0.9396198339173426,0.8829670665966918
GNB,0.8713485394157663,0.8777272727272728,0.87,0.8695438596491227,0.8687948028673835,0.7479533162408599
RF,0.8713485394157663,0.8777272727272728,0.87,0.8695438596491227,0.8687948028673835,0.7479533162408599
SVM,0.9603841536614646,0.9607683073229292,0.96,0.96,0.9599078267270487,0.9207683073229291
LGB,0.8856682769726247,0.8913365539452497,0.88,0.88,0.8786451985374302,0.7713365539452496
LDA,0.9351851851851851,0.939245283018868,0.93,0.9300490049004901,0.9289230078131268,0.8691465889892466
LR,0.9444444444444444,0.946923076923077,0.94,0.9400720288115246,0.9392141756548535,0.886749562348235
GNB,0.8764090177133655,0.884,0.87,0.8698829882988299,0.8682585485499927,0.7541855534210965
RF,0.894927536231884,0.898908069048575,0.89,0.89007700770077,0.8889814057210699,0.7887444993510183
SVM,0.962962962962963,0.9632,0.96,0.9600641025641026,0.9596555491292332,0.9229582069908971
LGB,0.87,0.8968253968253969,0.87,0.8677652324280336,0.8655805297524506,0.7663560447348133
LDA,0.89,0.9098360655737704,0.89,0.8886526976414618,0.8868769938601132,0.7995900589021114
LR,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
GNB,0.87,0.8968253968253969,0.87,0.8677652324280336,0.8655805297524506,0.7663560447348133
RF,0.88,0.9032258064516128,0.88,0.8782467532467533,0.8762589005067676,0.7828813612588127
SVM,0.85,0.851264552388599,0.85,0.8498648783905515,0.8497623657806724,0.7012634122382534
LGB,0.9255233494363929,0.93386523356759,0.93,0.9295371783134982,0.9292525252525252,0.8624049747048347
LDA,0.9239130434782609,0.9380327868852458,0.93,0.9292480818414321,0.9285959430800861,0.8663339822384801
LR,0.9271336553945249,0.9312362301101592,0.93,0.929766170665047,0.9297042164883574,0.8599989642319069
GNB,0.9255233494363929,0.93386523356759,0.93,0.9295371783134982,0.9292525252525252,0.8624049747048347
RF,0.9255233494363929,0.93386523356759,0.93,0.9295371783134982,0.9292525252525252,0.8624049747048347
SVM,0.961352657004831,0.9608653846153845,0.96,0.9600481734243276,0.959926659804426,0.9204846000462656
LGB,0.9333333333333333,0.9402376910016977,0.94,0.9397225725094578,0.9397953040337146,0.8747220433282357
LDA,0.9625,0.9714285714285714,0.97,0.969781438074121,0.9696939237070916,0.9385906354489059
LR,0.9791666666666666,0.98,0.98,0.98,0.98,0.9583333333333334
GNB,0.9583333333333333,0.96,0.96,0.96,0.96,0.9166666666666666
RF,0.9458333333333333,0.949978982765868,0.95,0.9498901558740453,0.9499323861834088,0.8955934970307553
SVM,0.9583333333333333,0.96,0.96,0.96,0.96,0.9166666666666666
LGB,0.9347826086956521,0.946,0.94,0.939485924112607,0.9389751552795031,0.8846517369293827
LDA,0.9239130434782609,0.9380327868852458,0.93,0.9292480818414321,0.9285959430800861,0.8663339822384801
LR,0.9472624798711755,0.95140758873929,0.95,0.949832979046462,0.9497264849687757,0.9005267193794991
GNB,0.9565217391304348,0.9627586206896552,0.96,0.9598051948051949,0.9595504166397519,0.9219950989667682
RF,0.9565217391304348,0.9627586206896552,0.96,0.9598051948051949,0.9595504166397519,0.9219950989667682
SVM,0.9472624798711755,0.95140758873929,0.95,0.949832979046462,0.9497264849687757,0.9005267193794991
LGB,0.8831794460056203,0.8863588920112404,0.88,0.88,0.8792386933465771,0.7663588920112404
LDA,0.9245283018867925,0.9316363636363636,0.92,0.9198719487795118,0.9185345310723608,0.8517966080036466
LR,0.9339622641509434,0.9390740740740741,0.93,0.9299509950995098,0.9288855788327247,0.8691465889892466
GNB,0.8548775592131674,0.8631493506493507,0.85,0.8495946351716545,0.8481845543032788,0.7136331981264933
RF,0.8831794460056203,0.8863588920112404,0.88,0.88,0.8792386933465771,0.7663588920112404
SVM,0.9397832195905259,0.94,0.94,0.94,0.94,0.8795664391810518
LGB,0.8297604035308953,0.8700048567265662,0.86,0.8550089126559715,0.8558644358644358,0.7089205230859297
LDA,0.9102564102564102,0.9372058823529411,0.93,0.9284485205808494,0.9282289961811239,0.8579325529783971
LR,0.9230769230769231,0.9453731343283581,0.94,0.93890625,0.9387077017302099,0.8777122961748267
GNB,0.8425809163514082,0.8781428571428571,0.87,0.8659873879853965,0.8666375590712966,0.7292572174432957
RF,0.8425809163514082,0.8781428571428571,0.87,0.8659873879853965,0.8666375590712966,0.7292572174432957
SVM,0.9148802017654476,0.9330748663101605,0.93,0.9289806924819328,0.9290067911714772,0.8543552667495136
LGB,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
LDA,0.9519230769230769,0.9547169811320755,0.95,0.9499749974997499,0.9494197679071629,0.9047528108640106
LR,0.9711538461538461,0.9717647058823529,0.97,0.97000900090009,0.9697939184320507,0.9417419115948374
GNB,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
RF,0.9326923076923077,0.9389090909090909,0.93,0.9298528675808229,0.9288473540189787,0.8690481892534816
SVM,0.9407051282051282,0.9408000000000001,0.94,0.9400240096038415,0.9399192773399961,0.8807048459279792
LGB,0.9038461538461539,0.9172413793103448,0.9,0.8993978321959054,0.8976,0.8175787504959993
LDA,0.9326923076923077,0.9389090909090909,0.93,0.9298528675808229,0.9288473540189787,0.8690481892534816
