model,accuracy,precision,recall,f1,f2,mcc
GNB,0.86,0.875,0.86,0.8585858585858586,0.8573717948717947,0.7348469228349535
RF,0.8600000000000001,0.8652597402597402,0.86,0.8594941790445604,0.8590548155737704,0.7252406676228423
SVM,0.9,0.9166666666666667,0.9,0.898989898989899,0.8974358974358975,0.8164965809277261
LGB,0.883312933496532,0.8837896427137696,0.88,0.8804848484848484,0.8798518012967387,0.760445791439582
LDA,0.9067727458180335,0.9099096880131364,0.91,0.9098618925831201,0.9099225540814325,0.8160464059019659
LR,0.9592003263973888,0.96,0.96,0.96,0.96,0.9184006527947777
GNB,0.9039167686658507,0.9107500000000001,0.91,0.9095273401297499,0.9096108490566038,0.8163716483922342
RF,0.8861689106487147,0.8874909963985594,0.88,0.8805797101449275,0.8794628521383739,0.7648844472032642
SVM,0.9418604651162791,0.9540322580645162,0.95,0.9495072102915241,0.9492200328407224,0.9013618104170597
LGB,0.8587434973989596,0.8649449204406365,0.86,0.8593236714975845,0.85898619727793,0.7244785070446131
LDA,0.8815526210484194,0.89031415748674,0.88,0.879421918908069,0.8784176921476692,0.7705412788254753
LR,0.959983993597439,0.96,0.96,0.96,0.96,0.9199679871948779
GNB,0.8811524609843937,0.8858181818181818,0.88,0.8797115384615384,0.879124465991456,0.7659920289562161
RF,0.8787515006002401,0.8852876376988985,0.88,0.8794202898550725,0.8790073582455633,0.7648844472032642
SVM,0.9215686274509804,0.9312280701754386,0.92,0.9196146126053794,0.9184330543598278,0.8513531591427774
LGB,0.8709935897435898,0.8716446578631453,0.87,0.87003900390039,0.8698275447951193,0.7415416752864111
LDA,0.8982371794871795,0.9022727272727272,0.9,0.8996779388083737,0.8995249101181304,0.8016295866374283
LR,0.9487179487179487,0.9515151515151515,0.95,0.9498944829665361,0.9497521297588679,0.9012351592258327
GNB,0.8870192307692308,0.8972633319553535,0.89,0.8891426257718393,0.888608123965215,0.7862612951051113
RF,0.8685897435897436,0.8710303030303029,0.87,0.8697256557129935,0.8697020744092024,0.740300309364077
SVM,0.90625,0.92327868852459,0.91,0.9089288983826671,0.9077970356780765,0.8322397195638238
LGB,0.9009661835748792,0.9009615384615384,0.9,0.900120433560819,0.8999613998970664,0.800002322553299
LDA,0.9134460547504026,0.9148219287715085,0.91,0.9101351216094485,0.9095062224006424,0.8244067052930577
LR,0.962962962962963,0.9632,0.96,0.9600641025641026,0.9596555491292332,0.9229582069908971
GNB,0.9057971014492754,0.9115942028985508,0.9,0.9,0.8986144075950991,0.8115942028985508
RF,0.9134460547504026,0.9148219287715085,0.91,0.9101351216094485,0.9095062224006424,0.8244067052930577
SVM,0.9444444444444444,0.946923076923077,0.94,0.9400720288115246,0.9392141756548535,0.886749562348235
LGB,0.8325123152709359,0.8394999999999999,0.84,0.8394047126911947,0.8396799262381456,0.669993750430378
LDA,0.9589490968801313,0.96,0.96,0.96,0.96,0.9178981937602627
LR,0.9794745484400657,0.98,0.98,0.98,0.98,0.9589490968801314
GNB,0.9072249589490968,0.9076923076923077,0.9,0.9006060606060606,0.8994522691705791,0.8046013100119358
RF,0.8444170771756978,0.849648615130219,0.85,0.8497374111831942,0.8498742169387856,0.6912503756618753
SVM,0.9741379310344828,0.972,0.97,0.9701190112908148,0.9698336359621141,0.9407749312478345
LGB,0.9480128462464874,0.951461038961039,0.95,0.9498638975703195,0.9497394493051982,0.9009215487660254
LDA,0.9020473705339221,0.9030412164865947,0.9,0.9000800320128052,0.8996857916927172,0.8028066429383448
LR,0.9811320754716981,0.9808163265306122,0.98,0.9800160256410255,0.9799120822704593,0.9607226775452884
GNB,0.9056603773584906,0.9175438596491228,0.9,0.8995993589743592,0.8976790716286515,0.8179142865882891
RF,0.930349257326375,0.9302564102564103,0.93,0.9300350877192983,0.9299916538263995,0.8598360046509037
SVM,0.9339622641509434,0.9390740740740741,0.93,0.9299509950995098,0.9288855788327247,0.8691465889892466
LGB,0.9078683259735046,0.9111688311688312,0.91,0.9097550156265752,0.9097047092125579,0.8201938114213995
LDA,0.918506623845845,0.9204848484848485,0.92,0.9198711755233495,0.9198598318625324,0.839714386613524
LR,0.9574468085106382,0.9628070175438598,0.96,0.9598383838383839,0.9595648465536942,0.9223288763655176
GNB,0.8841830590124449,0.9021477079796264,0.89,0.8884808184143221,0.8876542213035333,0.790073375065862
RF,0.9078683259735046,0.9111688311688312,0.91,0.9097550156265752,0.9097047092125579,0.8201938114213995
SVM,0.925531914893617,0.9381666666666666,0.93,0.9293520496388973,0.928640995872033,0.8670484701822558
LGB,0.8611444577831133,0.8655757575757577,0.86,0.8596634615384616,0.8591225459607353,0.7257824736304305
LDA,0.8897559023609444,0.8901121794871796,0.89,0.8899669702732459,0.8899654200819671,0.7799801206576289
LR,0.9391756702681072,0.9427474747474747,0.94,0.9398554797270173,0.9395808968423076,0.8825997394009945
GNB,0.949779911964786,0.9501602564102564,0.95,0.9499849864878391,0.9499711834016393,0.9001002624426847
RF,0.9007603041216488,0.902729827378563,0.9,0.8999199679871949,0.8996223939583033,0.8028066429383448
SVM,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
LGB,0.88,0.88,0.88,0.88,0.88,0.76
LDA,0.95,0.9501800720288114,0.95,0.94999499949995,0.9499751996031937,0.9001800540180064
LR,0.99,0.9901960784313725,0.99,0.98999899989999,0.9899758396134339,0.9801960588196069
GNB,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
RF,0.96,0.96,0.96,0.96,0.96,0.92
SVM,0.97,0.9716981132075472,0.97,0.9699729756781104,0.9697796482693508,0.9416965821485117
LGB,0.9101010101010101,0.9103462157809983,0.91,0.9100816614578082,0.9100106582262129,0.8187147986335968
LDA,0.9343434343434343,0.935,0.93,0.9301754385964912,0.9295088566827698,0.8643325211229224
LR,0.9595959595959596,0.96,0.96,0.96,0.96,0.9191919191919192
GNB,0.8575757575757577,0.8641304347826088,0.85,0.8501350135013501,0.848395026026605,0.7138547751632839
RF,0.8787878787878788,0.88,0.88,0.88,0.88,0.7575757575757576
SVM,0.9454545454545454,0.9470588235294117,0.94,0.9401442307692307,0.9392410563414282,0.886620694933573
LGB,0.9807692307692308,0.9808,0.98,0.9800080032012803,0.9799090268434877,0.9607689228305227
LDA,0.9519230769230769,0.9547169811320755,0.95,0.9499749974997499,0.9494197679071629,0.9047528108640106
LR,0.9807692307692308,0.9808,0.98,0.9800080032012803,0.9799090268434877,0.9607689228305227
GNB,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
RF,0.9415064102564102,0.9430128205128204,0.94,0.94,0.9396388319672131,0.8830128205128205
SVM,0.9615384615384616,0.963076923076923,0.96,0.96,0.9596311475409836,0.9230769230769231
LGB,0.8683574879227053,0.869939393939394,0.87,0.8698820445609436,0.8699318390563817,0.7380532421179715
LDA,0.9086151368760065,0.910020202020202,0.91,0.9099183385421918,0.9099453745629159,0.8187147986335968
LR,0.962962962962963,0.9632,0.96,0.9600641025641026,0.9596555491292332,0.9229582069908971
GNB,0.8965378421900161,0.9043636363636364,0.89,0.8899009900990099,0.8882268070985428,0.7945163316789092
RF,0.8683574879227053,0.869939393939394,0.87,0.8698820445609436,0.8699318390563817,0.7380532421179715
SVM,0.9444444444444444,0.946923076923077,0.94,0.9400720288115246,0.9392141756548535,0.886749562348235
LGB,0.956140350877193,0.9552083333333334,0.95,0.9502268373828008,0.9495129870129869,0.9040196137188088
LDA,0.9212566299469604,0.921131313131313,0.92,0.9201948051948051,0.9199882757160769,0.8384183959931797
LR,0.9912280701754386,0.9902272727272728,0.99,0.9900132234767571,0.9899810902451748,0.979861006320049
GNB,0.9039167686658507,0.9107500000000001,0.91,0.9095273401297499,0.9096108490566038,0.8163716483922342
RF,0.9037127702978376,0.9036932958651144,0.9,0.9004040404040404,0.8998115016493605,0.8009165626710659
SVM,0.9767441860465116,0.980677966101695,0.98,0.9799343185550081,0.9798776398226758,0.9597743132429917
LGB,0.8808373590982286,0.8809935897435898,0.88,0.8801445202729827,0.8799729799279464,0.7598415633889768
LDA,0.9134460547504026,0.9148219287715085,0.91,0.9101351216094485,0.9095062224006424,0.8244067052930577
LR,0.9782608695652174,0.9807142857142856,0.98,0.9799595959595959,0.9798890608875129,0.9603958811069554
GNB,0.9178743961352657,0.9204220779220779,0.92,0.9198383838383839,0.9198464912280702,0.8391337749065823
RF,0.9488727858293076,0.9501010101010101,0.95,0.9499546325234399,0.94995891006945,0.8993763551492221
SVM,0.9782608695652174,0.9807142857142856,0.98,0.9799595959595959,0.9798890608875129,0.9603958811069554
LGB,0.8886217948717949,0.8911515151515152,0.89,0.8897678625263792,0.8897145882466188,0.7805340218295159
LDA,0.9599358974358975,0.96,0.96,0.96,0.96,0.9198717948717948
LR,0.9583333333333333,0.9628571428571427,0.96,0.9598711755233496,0.9595788392398561,0.9225998461903602
GNB,0.90625,0.92327868852459,0.91,0.9089288983826671,0.9077970356780765,0.8322397195638238
RF,0.8782051282051282,0.8820779220779221,0.88,0.8796135265700482,0.8795069337442218,0.761306166786451
SVM,0.9479166666666667,0.9543859649122807,0.95,0.9497731626171992,0.9493376154154959,0.9040196137188088
LGB,0.8782051282051282,0.8820779220779221,0.88,0.8796135265700482,0.8795069337442218,0.761306166786451
LDA,0.9190705128205128,0.920547504025765,0.92,0.9199036531513448,0.9198729873628841,0.8401630817176212
LR,0.969551282051282,0.9701645925331193,0.97,0.969984962406015,0.9699706632039629,0.9400445871743088
GNB,0.8862179487179487,0.9024464060529634,0.89,0.8886908758010376,0.8877419977791726,0.7912022580468699
RF,0.8397435897435898,0.84,0.84,0.84,0.84,0.6794871794871795
SVM,0.9479166666666667,0.9543859649122807,0.95,0.9497731626171992,0.9493376154154959,0.9040196137188088
LGB,0.89015606242497,0.8902,0.89,0.89001100110011,0.8899830356571283,0.7801560468156056
LDA,0.8803521408563426,0.880704281712685,0.88,0.88,0.8799155078331279,0.7607042817126851
LR,0.9493797519007603,0.9515700483091788,0.95,0.9499248120300752,0.9497645589083221,0.9014690652815032
GNB,0.9089635854341737,0.9139772727272728,0.91,0.9096834488996081,0.9093269230769231,0.8237158288773264
RF,0.9199679871948779,0.92,0.92,0.92,0.92,0.8399359743897559
SVM,0.9387755102040816,0.9463157894736842,0.94,0.9397101449275362,0.9390708411484634,0.8861022676792173
LGB,0.911525974025974,0.9251952461799661,0.92,0.919107069036792,0.9188353702372393,0.8417050946262346
LDA,0.8920454545454546,0.8922039341629868,0.89,0.8902994253452968,0.8899256932864936,0.7798299427490865
LR,0.9707792207792207,0.9702626262626262,0.97,0.9700334041907075,0.9699897825135017,0.9394637594497343
GNB,0.8944805194805194,0.8952220888355342,0.89,0.8903868957893678,0.8896161616161615,0.7834166200281422
RF,0.9366883116883117,0.9404269293924465,0.94,0.939828641370869,0.9398399375365998,0.8783816879813642
SVM,0.9464285714285714,0.9472,0.94,0.9402167804094741,0.9392674891802855,0.8864052604279183
LGB,0.8697478991596639,0.8700961538461539,0.87,0.8699609648683816,0.8699634989754098,0.7399400733959437
LDA,0.8799519807923168,0.88,0.88,0.88,0.88,0.7599039615846338
LR,0.9489795918367347,0.9544642857142857,0.95,0.9498241382775601,0.9493589743589743,0.9043142465756949
GNB,0.8783513405362144,0.8896568830095081,0.88,0.879030303030303,0.8782596139962459,0.7691135569337375
RF,0.8799519807923168,0.88,0.88,0.88,0.88,0.7599039615846338
SVM,0.9285714285714286,0.9384482758620689,0.93,0.9295553987297107,0.9287269869779974,0.8681558508014492
LGB,0.8693910256410255,0.8700441589723004,0.87,0.8699348370927319,0.8699530290642684,0.7395231308657959
LDA,0.9399038461538461,0.94,0.94,0.94,0.94,0.8798076923076923
LR,0.9310897435897436,0.9317166866746699,0.93,0.9300210021002101,0.9298073689772782,0.8616618170714668
GNB,0.8621794871794872,0.8658937198067632,0.86,0.8598319327731093,0.8591895525254465,0.726106525690946
RF,0.921474358974359,0.9229487179487179,0.92,0.92,0.9196465163934426,0.842948717948718
SVM,0.9519230769230769,0.9547169811320755,0.95,0.9499749974997499,0.9494197679071629,0.9047528108640106
LGB,0.8893557422969187,0.8912801932367149,0.89,0.8898345864661654,0.8897414952911781,0.7810591277995571
LDA,0.8697478991596639,0.8700961538461539,0.87,0.8699609648683816,0.8699634989754098,0.7399400733959437
LR,0.9395758303321329,0.9406583701324769,0.94,0.9399519230769231,0.9398904741317193,0.8805622538869414
GNB,0.9089635854341737,0.9139772727272728,0.91,0.9096834488996081,0.9093269230769231,0.8237158288773264
RF,0.8795518207282913,0.8805138498594942,0.88,0.8799038461538461,0.8798770235864919,0.7603216183994209
SVM,0.9285714285714286,0.9384482758620689,0.93,0.9295553987297107,0.9287269869779974,0.8681558508014492
LGB,0.864448051948052,0.8704092600248036,0.87,0.8694015345268542,0.8695705981013174,0.7356445915715522
LDA,0.9415584415584416,0.9409983896940417,0.94,0.9401212121212121,0.9399572234104607,0.8795544769733733
LR,0.9642857142857143,0.9633333333333333,0.96,0.9601288244766505,0.959679089026915,0.9225998461903602
GNB,0.9058441558441559,0.9072,0.9,0.9003613006824568,0.8993605064272334,0.8058229640253803
RF,0.950487012987013,0.9503030303030303,0.95,0.9500556736511793,0.9499991890883731,0.8989696318872457
SVM,0.9464285714285714,0.9472,0.94,0.9402167804094741,0.9392674891802855,0.8864052604279183
LGB,0.88,0.88,0.88,0.88,0.88,0.76
LDA,0.9299999999999999,0.930172068827531,0.93,0.92999299929993,0.9299748795980736,0.8601720516172061
LR,0.98,0.98,0.98,0.98,0.98,0.96
GNB,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
RF,0.89,0.89015606242497,0.89,0.8899889988998899,0.8899742395878334,0.7801560468156056
SVM,0.96,0.962962962962963,0.96,0.9599358974358975,0.9596056590487165,0.9229582069908971
LGB,0.9282828282828283,0.9300324675324676,0.93,0.9299220568883491,0.9299462991718426,0.8584755043247572
LDA,0.906060606060606,0.910960591133005,0.91,0.9096429661275556,0.9096587594789034,0.8185963687481157
LR,0.9666666666666667,0.9715517241379311,0.97,0.9698809887091852,0.9697404238771145,0.9407749312478345
GNB,0.9666666666666667,0.9715517241379311,0.97,0.9698809887091852,0.9697404238771145,0.9407749312478345
RF,0.9101010101010101,0.9103462157809983,0.91,0.9100816614578082,0.9100106582262129,0.8187147986335968
SVM,0.9444444444444444,0.9541666666666666,0.95,0.949616368286445,0.9492694805194805,0.90267093384844
LGB,0.8731884057971014,0.8747418967587035,0.87,0.8701951756580922,0.86955439582497,0.7441334136384269
LDA,0.9118357487922706,0.9119087635054021,0.91,0.9101353383458647,0.909856777740271,0.8211957736268725
LR,0.9581320450885669,0.960616883116883,0.96,0.959919191919192,0.9598748710010321,0.9199751790401643
GNB,0.9194847020933977,0.92,0.92,0.92,0.92,0.8389694041867954
RF,0.9210950080515299,0.9209294871794873,0.92,0.9200963468486552,0.9199498198661863,0.8401630817176212
SVM,0.9673913043478262,0.9715789473684211,0.97,0.9698997874278774,0.9697487534491941,0.9410544745270913
LGB,0.9066639903653151,0.9136535303776683,0.91,0.9094989371393867,0.9092512077294685,0.8224583900416235
LDA,0.9409875551987155,0.9408483393357343,0.94,0.9400480769230769,0.9399287673870144,0.8805622538869414
LR,0.9492171818546769,0.9501207729468599,0.95,0.949964827655512,0.9499630486472591,0.8996993830517732
GNB,0.9008430349257326,0.9008803521408564,0.9,0.9000801282051282,0.8999454525035696,0.8004018302285945
RF,0.8996386993175431,0.9,0.9,0.9,0.9,0.7992773986350863
SVM,0.9622641509433962,0.9631372549019608,0.96,0.960032012805122,0.9596434697574504,0.9230472784258653
LGB,0.8676767676767676,0.8698863636363637,0.87,0.869855248506934,0.869921066252588,0.7369931216372915
LDA,0.895959595959596,0.899198717948718,0.89,0.8902312080872786,0.8890407874420998,0.7885807643226037
LR,0.9636363636363636,0.9632653061224491,0.96,0.9600963468486552,0.9596674132680191,0.9228092947267801
GNB,0.9161616161616162,0.9193108974358973,0.91,0.9101891702532279,0.9090002573340196,0.8288144767880427
RF,0.8939393939393939,0.895,0.89,0.8902756892230577,0.8895732689210949,0.7839294959021854
SVM,0.9272727272727272,0.9320754716981132,0.92,0.9201280512204881,0.9186317532269213,0.8517966080036466
LGB,0.8572011423908609,0.86,0.86,0.86,0.86,0.7144022847817217
LDA,0.9006527947776417,0.9054326923076923,0.89,0.8904962406015038,0.8884510869565218,0.7940494281501522
LR,0.9416564667482661,0.9410505050505051,0.94,0.9401461038961039,0.9399667811955513,0.8790197711018083
GNB,0.8510811913504692,0.8581453231633883,0.84,0.8406410256410257,0.8382222222222222,0.6965019728938375
RF,0.8512851897184822,0.8525362318840579,0.85,0.8505010628606136,0.8500146398594574,0.697887943641538
SVM,0.9122807017543859,0.9188679245283019,0.9,0.900400641025641,0.8979797979797979,0.8179142865882891
LGB,0.859775641025641,0.86,0.86,0.86,0.86,0.719551282051282
LDA,0.969551282051282,0.9701645925331193,0.97,0.969984962406015,0.9699706632039629,0.9400445871743088
LR,0.9511217948717949,0.9517406962785114,0.95,0.9500150015001501,0.9498006437046643,0.9017018643331521
GNB,0.8934294871794872,0.9036964504283966,0.89,0.8895037593984964,0.8880718091489465,0.7940494281501522
RF,0.8798076923076923,0.88,0.88,0.88,0.88,0.7596153846153846
SVM,0.9615384615384616,0.963076923076923,0.96,0.96,0.9596311475409836,0.9230769230769231
LGB,0.9197109594540345,0.92,0.92,0.92,0.92,0.839421918908069
LDA,0.8452428743476516,0.8558333333333334,0.85,0.8486115349404943,0.8484423374613005,0.7034544192044717
LR,0.9468085106382979,0.9543103448275864,0.95,0.9497216317441037,0.9493156199677938,0.9036487543102931
GNB,0.8747490967482938,0.8890121899957967,0.88,0.8786291309669523,0.8780945926320376,0.7669379586322318
RF,0.9291449217181855,0.9300885668276974,0.93,0.9299507587177169,0.9299579075894866,0.8594983382326592
SVM,0.8829787234042553,0.90890625,0.89,0.8878817835444341,0.8865553830227744,0.7964348753277307
LGB,0.9102769971898836,0.9102724358974359,0.91,0.9100451127819548,0.9099961479198768,0.819731713389201
LDA,0.9020473705339221,0.9030412164865947,0.9,0.9000800320128052,0.8996857916927172,0.8028066429383448
LR,0.9315535929345644,0.9318000000000001,0.93,0.9300630567510759,0.9298239142985437,0.8615521921784256
GNB,0.8643115214773184,0.8706666666666666,0.86,0.8597759103641457,0.8585883332532706,0.7309743941024202
RF,0.9409875551987155,0.9408483393357343,0.94,0.9400480769230769,0.9399287673870144,0.8805622538869414
SVM,0.9150943396226415,0.9244642857142857,0.91,0.9097567811029927,0.9081326844262295,0.8347248041434321
LGB,0.8898989898989899,0.890378421900161,0.89,0.8900998084484323,0.8900184096634584,0.7783840203757841
LDA,0.9232323232323232,0.9233293317326932,0.92,0.9201926936973104,0.9197215552941554,0.8423901840752088
LR,0.9818181818181818,0.9808510638297873,0.98,0.9800322061191626,0.9799180261735327,0.9605366005147504
GNB,0.895959595959596,0.899198717948718,0.89,0.8902312080872786,0.8890407874420998,0.7885807643226037
RF,0.9454545454545454,0.9470588235294117,0.94,0.9401442307692307,0.9392410563414282,0.886620694933573
SVM,0.9454545454545454,0.9470588235294117,0.94,0.9401442307692307,0.9392410563414282,0.886620694933573
LGB,0.9,0.9006410256410255,0.9,0.8999599839935974,0.8998975934459804,0.8006407690254356
LDA,0.94,0.9407051282051282,0.94,0.9399759903961583,0.9399001536098309,0.8807048459279792
LR,0.94,0.9407051282051282,0.94,0.9399759903961583,0.9399001536098309,0.8807048459279792
GNB,0.9199999999999999,0.9227053140096618,0.92,0.9198717948717947,0.9195954164266052,0.8427009716003844
RF,0.89,0.89015606242497,0.89,0.8899889988998899,0.8899742395878334,0.7801560468156056
SVM,0.96,0.962962962962963,0.96,0.9599358974358975,0.9596056590487165,0.9229582069908971
LGB,0.9065687474500204,0.9074429771908764,0.9,0.9004830917874395,0.8994064126891452,0.8052903873619152
LDA,0.9067727458180335,0.9099096880131364,0.91,0.9098618925831201,0.9099225540814325,0.8160464059019659
LR,0.9651162790697674,0.9715,0.97,0.9698424467099166,0.9697228773584905,0.9400643223910575
GNB,0.9330885352917176,0.9422530474989492,0.94,0.9395535345183962,0.9394529264172911,0.879186715986605
RF,0.9388004895960832,0.94,0.94,0.94,0.94,0.8776009791921665
SVM,0.9418604651162791,0.9540322580645162,0.95,0.9495072102915241,0.9492200328407224,0.9013618104170597
LGB,0.8166666666666667,0.8220032840722495,0.82,0.820669698222406,0.8201873878663034,0.6286361115149226
LDA,0.9166666666666666,0.915959595959596,0.91,0.910690537084399,0.9097147581645308,0.8206099398622182
LR,0.9583333333333333,0.96,0.96,0.96,0.96,0.9166666666666666
GNB,0.8458333333333333,0.8600694444444444,0.86,0.8585738539898132,0.8590896885069818,0.705929335593763
RF,0.8333333333333334,0.84,0.84,0.84,0.84,0.6666666666666666
SVM,0.9625,0.9714285714285714,0.97,0.969781438074121,0.9696939237070916,0.9385906354489059
LGB,0.8798076923076923,0.88,0.88,0.88,0.88,0.7596153846153846
LDA,0.9407051282051282,0.9408000000000001,0.94,0.9400240096038415,0.9399192773399961,0.8807048459279792
LR,0.9615384615384616,0.963076923076923,0.96,0.96,0.9596311475409836,0.9230769230769231
GNB,0.9230769230769231,0.9314285714285714,0.92,0.9197435897435898,0.9184843830005122,0.8516306272526402
RF,0.890224358974359,0.8902440976390557,0.89,0.8900330297267541,0.8899918294109166,0.7799801206576289
SVM,0.9519230769230769,0.9547169811320755,0.95,0.9499749974997499,0.9494197679071629,0.9047528108640106
LGB,0.88,0.8824476650563607,0.88,0.8798076923076923,0.879585173804494,0.7624437362098715
LDA,0.9,0.9006410256410255,0.9,0.8999599839935974,0.8998975934459804,0.8006407690254356
LR,0.95,0.9501800720288114,0.95,0.94999499949995,0.9499751996031937,0.9001800540180064
GNB,0.8899999999999999,0.8939393939393939,0.89,0.8897243107769424,0.8893557422969187,0.7839294959021854
RF,0.91,0.9101640656262506,0.91,0.90999099909991,0.9099745595929535,0.8201640492164058
SVM,0.95,0.9545454545454546,0.95,0.9498746867167918,0.9493797519007603,0.9045340337332908
LGB,0.9003720545680034,0.9013871889024888,0.9,0.9003284072249591,0.9000428682132199,0.7954997196198865
LDA,0.9257957833815627,0.9299166666666667,0.93,0.9298620188816267,0.9299218335983042,0.854955804786627
LR,0.9464654816039686,0.95,0.95,0.9499014420583048,0.9499370694223636,0.8964585137568516
GNB,0.8526250516742455,0.8744295900178253,0.87,0.8675733333333333,0.8679794635092648,0.73223362172746
RF,0.8553121124431583,0.86,0.86,0.86,0.86,0.7106242248863167
SVM,0.9512195121951219,0.9625396825396826,0.96,0.9596300966792771,0.9594702074909732,0.9193156740510535
LGB,0.8701480592236894,0.8702000000000001,0.87,0.8700130013001299,0.8699843159848922,0.7401480444148052
LDA,0.9007603041216488,0.902729827378563,0.9,0.8999199679871949,0.8996223939583033,0.8028066429383448
LR,0.970188075230092,0.9702,0.97,0.97000300030003,0.9699779143460725,0.9401880564188067
GNB,0.8811524609843937,0.8858181818181818,0.88,0.8797115384615384,0.879124465991456,0.7659920289562161
RF,0.8807523009203682,0.8826334805299076,0.88,0.8799039615846338,0.8796236739787837,0.7627264311091714
SVM,0.9313725490196079,0.93875,0.93,0.9297543859649123,0.9288082437275986,0.8688509427884128
LGB,0.9417114510128152,0.9411587107303141,0.94,0.9401970443349754,0.9399861502695751,0.8776370164314391
LDA,0.9322033898305084,0.9330612244897959,0.92,0.9206464646464647,0.9188169668417007,0.8504581954248784
LR,0.9623811492352212,0.9610444716442268,0.96,0.9601313628899836,0.9599577912977527,0.9187056648372154
GNB,0.9284828441504753,0.927804094741068,0.92,0.9205844155844156,0.9194214401679267,0.8444899861759485
RF,0.9501860272840017,0.9503694581280788,0.95,0.950087529605602,0.9500115580212668,0.8972248618543293
SVM,0.9406779661016949,0.9402083333333333,0.93,0.9305456017815569,0.9291011530398323,0.8676548039151643
LGB,0.86,0.8623188405797102,0.86,0.859775641025641,0.8595800524934384,0.7223151185146152
LDA,0.9299999999999999,0.9315535929345645,0.93,0.9299369432489241,0.9297738874397914,0.8615521921784256
LR,0.95,0.9516258530710558,0.95,0.949954959463517,0.9497767678545711,0.9016243871634686
GNB,0.94,0.9428341384863124,0.94,0.9399038461538461,0.9396005377376607,0.8828295892956407
RF,0.8999999999999999,0.9058441558441558,0.9,0.8996386993175431,0.899077868852459,0.8058229640253803
SVM,0.95,0.9545454545454546,0.95,0.9498746867167918,0.9493797519007603,0.9045340337332908
LGB,0.9380032206119162,0.9405194805194806,0.94,0.939878787878788,0.939860681114551,0.8795544769733733
LDA,0.9351851851851851,0.939245283018868,0.93,0.9300490049004901,0.9289230078131268,0.8691465889892466
LR,0.961352657004831,0.9608653846153845,0.96,0.9600481734243276,0.959926659804426,0.9204846000462656
GNB,0.9057971014492754,0.9115942028985508,0.9,0.9,0.8986144075950991,0.8115942028985508
RF,0.9472624798711755,0.95140758873929,0.95,0.949832979046462,0.9497264849687757,0.9005267193794991
SVM,0.9351851851851851,0.939245283018868,0.93,0.9300490049004901,0.9289230078131268,0.8691465889892466
LGB,0.8878205128205128,0.8935291717666258,0.89,0.8895009577578386,0.8892653552790044,0.7827289678710259
LDA,0.9310897435897436,0.9317166866746699,0.93,0.9300210021002101,0.9298073689772782,0.8616618170714668
LR,0.9799679487179487,0.98,0.98,0.98,0.98,0.9599358974358975
GNB,0.9318910256410255,0.9345965475712567,0.93,0.92996499649965,0.9294277711084433,0.8646485196023079
RF,0.9294871794871795,0.9301164191087916,0.93,0.9299649122807017,0.9299636095480851,0.8598360046509037
SVM,0.9711538461538461,0.9717647058823529,0.97,0.97000900090009,0.9697939184320507,0.9417419115948374
LGB,0.8594941790445605,0.86,0.86,0.86,0.86,0.7189883580891209
LDA,0.9327579285427539,0.9347275641025641,0.93,0.9300350035003501,0.9294551282051282,0.8646485196023079
LR,0.9315535929345644,0.9318000000000001,0.93,0.9300630567510759,0.9298239142985437,0.8615521921784256
GNB,0.8843837816138098,0.8909898989898991,0.88,0.8798079231692677,0.8785703991929674,0.771248465402829
RF,0.8701324769169009,0.870304487179487,0.87,0.8700651629072681,0.8700051361068311,0.7395231308657959
SVM,0.9245283018867925,0.9316363636363636,0.92,0.9198719487795118,0.9185345310723608,0.8517966080036466
LGB,0.9009661835748792,0.9009615384615384,0.9,0.900120433560819,0.8999613998970664,0.800002322553299
LDA,0.9335748792270531,0.9348619447779112,0.93,0.9301050945851267,0.9294821356884785,0.8645433511203731
LR,0.9814814814814814,0.9808333333333334,0.98,0.9800240867121639,0.9799150797735462,0.9606453592105879
GNB,0.9166666666666667,0.9247272727272727,0.91,0.90991899189919,0.9081950656470927,0.8348471099367218
RF,0.9210950080515299,0.9209294871794873,0.92,0.9200963468486552,0.9199498198661863,0.8401630817176212
SVM,0.962962962962963,0.9632,0.96,0.9600641025641026,0.9596555491292332,0.9229582069908971
LGB,0.8898989898989899,0.890378421900161,0.89,0.8900998084484323,0.8900184096634584,0.7783840203757841
LDA,0.9303030303030303,0.9303140096618356,0.93,0.9300635144671843,0.930002906788967,0.8590455768914095
LR,0.9464646464646465,0.9513546798029557,0.95,0.949801647848642,0.9497132024110442,0.9000487437479282
GNB,0.9151515151515152,0.9221165770979743,0.92,0.9195430436556506,0.919460257221168,0.8398588257302396
RF,0.898989898989899,0.9,0.9,0.9,0.9,0.797979797979798
SVM,0.9333333333333333,0.9459016393442623,0.94,0.9394088669950739,0.9389411592648564,0.883980070492159
LGB,0.8222222222222222,0.8234893957583034,0.82,0.8204335608189481,0.8198569103594966,0.6413424074462807
LDA,0.8949494949494949,0.9018189334435718,0.9,0.8994288045695634,0.8994226309216822,0.7989897831156294
LR,0.9191919191919191,0.92,0.92,0.92,0.92,0.8383838383838383
